Genes	logFC	logCPM	PValue	FDR
9_175	-2.97343704084465	6.19367323514347	2.41003394157492e-13	1.54367464545219e-11
55_166	2.9450583988651	5.46409107631659	2.6596389874382e-13	1.69835788389918e-11
34171	9.64531717305089	7.39140816340059	2.72938645168906e-13	1.73759876080934e-11
3_433	-2.95156909939531	6.17003062285503	2.74343510223573e-13	1.74124994594931e-11
13_299	-3.08645799432852	7.20223478178715	2.99164268981081e-13	1.8930500343833e-11
103_89	-3.02545727705463	6.88862473303893	3.06839179670642e-13	1.93576705367518e-11
38626	-5.25967359723581	1.4080250807727	3.16047237172196e-13	1.98787068545695e-11
43_102	-3.71919821540312	3.58355506253596	3.26769122458493e-13	2.04632854746306e-11
44_18	-3.38338849291057	6.27833933824273	3.27295327476785e-13	2.04632854746306e-11
9_335	5.3278955542655	4.68447305059599	3.29578211220245e-13	2.05446893869287e-11
3_304	-3.8505587843316	8.28539380309971	3.47695851688612e-13	2.16097614647418e-11
194_2	-3.48931948262442	3.36224055190102	3.61022263628477e-13	2.23716310996996e-11
69_83	2.80175097689183	5.13746451374539	3.85977649413739e-13	2.38474981326571e-11
9_233	-3.08670145764765	8.13358415879063	3.87433330938917e-13	2.38670326956341e-11
109_4	-3.29523271245586	9.50163246894215	3.92345655753683e-13	2.40764364550911e-11
3_332	-4.61454106838915	2.2538358724749	3.93131595494922e-13	2.40764364550911e-11
44_79	-3.15099461540371	3.93851125763482	3.96874758148895e-13	2.42348157709289e-11
12_219	-3.05084773817034	7.43897508956057	4.15830421946215e-13	2.53185121734403e-11
108_53	6.27249318871435	6.31695001271695	4.86481203433381e-13	2.95343443649628e-11
5_357	-2.96564845078736	4.38937109334176	5.14702930670465e-13	3.11573782742569e-11
209_8	-4.54070173527736	1.81092741352963	5.49861305664758e-13	3.31897551791019e-11
282_15	5.17541893087074	1.7961092544898	5.53025082503598e-13	3.32847998650513e-11
36_79	-3.26723767690659	6.56180637747363	5.79496707129147e-13	3.47781046728367e-11
3_138	4.59888007841841	6.59107023326285	6.11780235653879e-13	3.66106772450585e-11
3_291	-3.17879644736847	6.13064291094889	6.91192334414186e-13	4.12450810379063e-11
2_209	5.97436969400161	9.21632164919894	7.2599787100772e-13	4.31989358189111e-11
1_193	-3.92963251572187	2.59283716859202	7.43687669603447e-13	4.41261706511167e-11
28_56	-5.61451985124136	10.8582383630576	7.47484238076373e-13	4.4226150752852e-11
20_26	-3.0125882537307	5.80292341544381	7.62547241241207e-13	4.49902872332312e-11
368_3	-3.83047607654054	4.2276256632152	8.11689474807551e-13	4.76538855374079e-11
23_91	2.86975528551433	4.57455156115908	8.12243358169234e-13	4.76538855374079e-11
92_65	-3.31745488388011	6.06644103258548	8.4164086124394e-13	4.92068606828054e-11
44_80	-5.16014783883829	1.32853695879605	8.43411935312825e-13	4.92068606828054e-11
1079_1	-3.23354037051385	3.82150252276028	8.58874757761836e-13	4.99698105592268e-11
1133_2	-3.18376352413551	5.47506207481897	9.06706123762902e-13	5.26065367374349e-11
1_254	-9.26210396679241	0.676189022068012	9.20474541097567e-13	5.32578432687529e-11
390_3	-3.16131778627106	7.74804978179968	9.762535055378e-13	5.63295583291714e-11
5_13	-4.26457646132953	3.35884232994852	1.03016857519059e-12	5.92771450751840e-11
473_3	-3.0000441455067	4.07372910756345	1.10609412733868e-12	6.34716205400239e-11
3_360	3.18730846767408	8.2154848802916	1.11233932242567e-12	6.36555931918186e-11
19_94	-3.39152444356651	4.55520173935552	1.39554593105758e-12	7.96449850844713e-11
136_7	-3.5190945280796	3.39274045735377	1.40763717514327e-12	8.01167408515646e-11
106_117	-4.20862707993697	2.9846199653404	1.4122378458223e-12	8.01607633624609e-11
36_202	-6.35134454648517	1.05852990705154	1.4534982833028e-12	8.22797879561545e-11
160_23	4.46346395138516	6.89731479496397	1.45770218177854e-12	8.22953428500038e-11
10_266	-3.20806590533327	4.99828359776664	1.58170646014563e-12	8.90560263649199e-11
5_28	6.28760916381693	1.92217970429017	1.63858491225251e-12	9.20111554614712e-11
8_100	3.63704485749734	5.34101581005396	1.71360332331385e-12	9.59663679326434e-11
2_228	-3.10590349399669	7.70665171769696	1.95304492825208e-12	1.08857500989673e-10
27631_1	-3.15639048673102	3.75534652973206	1.95418574228298e-12	1.08857500989673e-10
78_42	-8.98683819623737	0.418500286622962	2.02017051879696e-12	1.1223467245677e-10
189_33	3.27114724163194	4.72210365260174	2.09333676712285e-12	1.15991901024836e-10
1_362	-5.48326325278589	3.0796484234264	2.10128917667399e-12	1.16125334578989e-10
40_21	7.67682143815947	1.25417447459868	2.10898278373739e-12	1.16243801066789e-10
18_81	-4.76143731317354	1.75343678318764	2.12208255899982e-12	1.1665884304003e-10
43_123	-4.8554587410052	1.72593747738164	2.19705124876048e-12	1.20463974882954e-10
16_109	-3.677265391764	4.53622071576712	2.25213486074536e-12	1.23161787619612e-10
3_339	4.7219973375514	3.20754846326493	2.27966527352609e-12	1.24342680088552e-10
4_79	-3.82858970993557	3.09770369739445	2.30093467895441e-12	1.25099538193578e-10
1_191	-2.80695549108037	6.1783712621611	2.3054868342192e-12	1.25099538193578e-10
13_305	-3.21068977062176	5.32732583507567	2.38771312933577e-12	1.29226489648418e-10
14_107	-2.84005909278103	5.2873047305304	2.685487925871e-12	1.44967898472598e-10
37_179	-4.76245529589299	1.50064309146073	2.77528589380907e-12	1.49430239192368e-10
1_351	-3.62213400677884	4.16799230178397	2.959183750932e-12	1.58923342726335e-10
18_106	-2.97057354502709	8.00179206775619	3.00359212495707e-12	1.60895746949427e-10
106_3	8.96225791201621	0.333366356603785	3.12370906736609e-12	1.66903281673425e-10
3_307	-8.82074227331692	0.264400145831744	3.33489491762059e-12	1.7773377620754e-10
31827_1	-2.6436698615579	5.97962551214168	3.59986546854426e-12	1.91368482839237e-10
6_357	3.15947268829567	5.84784152688116	3.66149548107478e-12	1.94151956585092e-10
2_244	-2.91076684325331	4.18931982444673	4.38178228779705e-12	2.31758661661387e-10
179_44	-2.95187453672817	6.76696334048099	4.62408873674116e-12	2.43958535493813e-10
34680	-5.39163002756004	1.02206440746669	4.69184827552468e-12	2.46911462640363e-10
23_104	4.14920095495775	2.58255015270257	4.73351013895164e-12	2.48479623710131e-10
129_3	-6.81386967259138	0.64872357140044	4.87714588736628e-12	2.55379551527217e-10
46_11	-2.65290730605967	6.0886430424888	5.70760594293933e-12	2.98119218141806e-10
125_6	2.64318910718869	5.63848768464771	6.08135617850933e-12	3.16850759101686e-10
157_28	5.59298086949839	5.9532780909613	6.10105990294141e-12	3.1688571179272e-10
138_53	9.24726893710446	0.602760751129082	6.11228587081685e-12	3.1688571179272e-10
21_214	3.02322790038143	7.5249156147705	6.14966640292848e-12	3.18036451381079e-10
222_22	-2.76181074963449	6.78593369386575	6.17282658360715e-12	3.18447913284856e-10
8_121	-3.59898194300477	6.36459050354274	6.19756264179505e-12	3.18938450939551e-10
136_63	3.54927240708802	2.74818616998075	6.76199336162041e-12	3.47132232742989e-10
205_1	3.47148949827931	9.13015280000763	6.87765479441122e-12	3.51305466513622e-10
21_243	-2.8321550163975	6.0386952023378	6.8848325558578e-12	3.51305466513622e-10
74_11	-2.87348667978999	6.55152909929519	6.89360452313672e-12	3.51305466513622e-10
8_124	-2.63405736278932	5.90168253233885	6.9369556758714e-12	3.52656642308559e-10
66_35	3.07242689371361	4.80924960452547	7.26336717564719e-12	3.67608197134620e-10
8_110	-3.44624386208384	3.32326601004035	7.26616345732788e-12	3.67608197134620e-10
2_245	-3.63405559950454	2.74579082163914	7.45848894612054e-12	3.76429038497578e-10
685_1	-3.12602144994332	3.68635618545867	7.62963071355355e-12	3.84115138558958e-10
43_101	-2.8916965070898	4.22771307270845	7.64745823724448e-12	3.84115138558958e-10
84_27	4.46952939059751	6.57441220914086	7.92937572711825e-12	3.97322427283473e-10
69_35	-2.7443904239814	5.46820548045893	8.42182522516671e-12	4.20990762150637e-10
43_145	-2.75314182720354	5.27096252888577	8.52676243777486e-12	4.25221522045701e-10
161_23	-3.09827596391351	6.48662822994468	8.70421454419501e-12	4.33039842347184e-10
33_73	-2.75505891225535	5.70295949238805	8.96146468081527e-12	4.44781700804919e-10
3_421	3.50501038212388	3.47536850326205	9.55522501574593e-12	4.73130467978247e-10
38_79	5.40891343195409	3.83193685413968	9.62991023986306e-12	4.75703938617764e-10
10_200	3.45995734971546	5.76609443394331	9.86989354493049e-12	4.86411577173104e-10
9_165	-4.18197023832058	2.10555429164952	1.0070282171802e-11	4.95122206780265e-10
179_45	-3.18936225595685	3.9285185586964	1.13230824070147e-11	5.55414428606375e-10
36_162	-3.09539766009785	7.07329369637633	1.13974665105869e-11	5.57756859963184e-10
46791	2.93248563083331	4.5452266714102	1.15498962761105e-11	5.6389878205859e-10
89_44	-3.50144059648484	4.4537525502912	1.1921243280996e-11	5.80675443070839e-10
23_38	-3.19291377369861	3.96291363375434	1.2767122787846e-11	6.20434772137898e-10
69_37	-8.67471019018917	0.129540879529214	1.32256166170824e-11	6.41228101955536e-10
1_221	-2.81976596848897	4.63079073296957	1.37067448463698e-11	6.61590228518966e-10
102_10	3.93996273833821	4.58089022264649	1.37087686405935e-11	6.61590228518966e-10
87_90	-3.24377306928757	3.94117939630565	1.39836264093883e-11	6.73303575045145e-10
9_336	5.90020195183991	1.78858057427386	1.45001375830735e-11	6.96571976324483e-10
3_54	-3.19748574143685	6.57916646527646	1.46651970019907e-11	7.02889133196097e-10
79_34	3.79500974295102	2.40753890687344	1.47701306978047e-11	7.06302254487486e-10
74_86	-4.84446455239387	2.10784144504805	1.52559684176534e-11	7.27873026213553e-10
33733_2	4.79017315713333	1.29098612904641	1.63023334617969e-11	7.76028123539399e-10
83_75	3.32225978387439	3.74937503735187	1.65965565422617e-11	7.86918618822411e-10
2_75	-2.81385557132224	6.34210584577503	1.66062558853906e-11	7.86918618822411e-10
55_135	-2.78933216053803	5.35120948199951	1.73379715725904e-11	8.19737730446741e-10
12_261	-2.83690688514396	8.77042913747622	1.75263909873174e-11	8.26779863129197e-10
16_74	4.05820769081585	9.14125187412237	1.76796402063383e-11	8.32134975554509e-10
216_12	-2.99457268540427	3.92390890976715	1.86587789315083e-11	8.76251400718477e-10
46_176	6.98624072040854	0.600298688544508	1.89302830636939e-11	8.87012927895008e-10
6_55	-2.76412059486062	5.98455867062203	1.93823768291204e-11	9.06169380995373e-10
78_10	-3.24740945480286	4.75762258945947	2.00271470980031e-11	9.34228498814421e-10
169_4	-3.31805221802405	3.25987024252807	2.15113869449207e-11	1.00123555458081e-09
7_163	-2.97053663044924	6.87198130093311	2.23268878709293e-11	1.03688839569094e-09
160_13	-2.93511131049292	4.06110202824197	2.2441245421482e-11	1.0398935516658e-09
106_37	-4.68137114400422	1.67678720253396	2.28418128376851e-11	1.05611869731857e-09
116_67	-3.70723719435317	2.63380073782846	2.29170862013387e-11	1.05726513323136e-09
685_2	-2.76835090446494	4.31560640282905	2.50607825309099e-11	1.15362217606573e-09
42_60	-2.53623593407778	5.2721431722216	2.51322781790476e-11	1.15437624223718e-09
64_162	-4.80725874645243	1.1861690799744	2.61386577647732e-11	1.19797415072905e-09
65_55	-2.51152531892358	5.09332833592031	2.69917280228462e-11	1.23437061886138e-09
415_5	-2.66258528420815	6.62728335593659	2.78160717800164e-11	1.26929765453692e-09
330_1	3.98031238254808	2.00916181097649	3.0063716621358e-11	1.36887944485727e-09
27_190	-3.83221771342988	2.33950005308128	3.04494889851961e-11	1.38343719478293e-09
56_92	-3.18094733654286	3.30209056302154	3.35584746597573e-11	1.52139015530003e-09
80_27	-2.60867736464862	5.68235968369168	3.39611435937126e-11	1.53631998395315e-09
21_62	3.03135428049834	5.86543612784363	3.42572290457026e-11	1.54637427233242e-09
66_121	-2.79948657835647	7.36001250515736	3.49146410314324e-11	1.57266055140506e-09
6_184	2.69251941210053	6.48774272328253	3.59082864991216e-11	1.61394648224056e-09
279_6	-3.59098635268566	2.9294969499367	3.62734249032048e-11	1.62686699057307e-09
221_19	-3.07928294526624	3.4826722748855	3.63666111000077e-11	1.62756125959329e-09
531_1	4.17179924956599	2.61220183367856	3.84018180540504e-11	1.71498097898099e-09
26_283	8.68743438846822	3.98964621984705	3.87942184199833e-11	1.72881894639692e-09
112_43	-2.91761923418992	7.86712086977759	4.12458905548799e-11	1.83417235174514e-09
49_29	-2.95171180072813	3.81304920765185	4.13703849355936e-11	1.83581083151697e-09
33_34	3.98628663113748	1.77712120859442	4.29066400187932e-11	1.89995681859117e-09
115_8	-2.81345542747338	8.99166181830877	4.62757691370067e-11	2.0448227522671e-09
2033_2	-3.41544525518904	2.75377877600659	4.65762795450135e-11	2.0537687896217e-09
85_72	6.92527676499749	5.01886651880424	4.75618435425024e-11	2.09282103570948e-09
139_79	4.2501009486351	7.86211963882965	4.76920699547279e-11	2.09415179287584e-09
80_124	9.68704613100632	4.07499870127256	4.89893185684513e-11	2.14661355107994e-09
1_23	-3.91009820287148	2.59829435688237	4.96330401269946e-11	2.17027980263027e-09
157_38	3.90002161335136	9.5750120839293	5.30072860600799e-11	2.31299501360078e-09
190_39	-2.69594771348955	4.21897312435343	5.71226097252184e-11	2.4873868205711e-09
23_159	4.86451857026336	2.05987417231084	5.75225177136789e-11	2.4987368919942e-09
81_49	-2.49168493743256	4.94959784494421	5.7621862918749e-11	2.4987368919942e-09
37_140	-2.60601649696433	5.44153846555762	6.26742030845588e-11	2.71221318926877e-09
8_321	9.44077534576673	2.99352482028305	6.7488597910608e-11	2.91453336750038e-09
130_60	-3.29607570913757	3.20715198314389	6.99293044494938e-11	3.01372280184084e-09
2_436	-2.6127238235526	4.76016667828029	7.17264441019399e-11	3.08482622528774e-09
66_46	-3.50733078523956	5.11244888267684	7.21991989450588e-11	3.09552946692189e-09
6_388	5.86064074030877	2.14515382413788	7.22708956469232e-11	3.09552946692189e-09
65_61	2.53119741060515	4.8997013577588	7.36370966226782e-11	3.14761018114693e-09
34_87	2.76077662590346	6.87746825880138	8.95336363072642e-11	3.81931163432922e-09
128_41	-2.77634553584547	4.35418477742603	9.46003658978426e-11	4.02724525148438e-09
20_153	-6.29936765136978	0.17512123466042	9.56088947520581e-11	4.061923530592e-09
58_50	-2.80579442029683	4.20434522921021	1.04560314996517e-10	4.4332303595183e-09
21_226	-4.41261330731648	1.54298018788345	1.05781616508322e-10	4.47595142983192e-09
6_230	-2.45216086960046	5.27492419496042	1.07341937411703e-10	4.5328162884841e-09
230_1	-4.0874848496351	2.67155837121526	1.09989429818002e-10	4.63526882804435e-09
46_53	4.45459763563748	6.00642116717764	1.11314023943041e-10	4.68167114756425e-09
3_401	-3.57319876128425	2.7085660367263	1.11725873970329e-10	4.68957601264237e-09
179_22	-3.08280477362704	6.59136596408657	1.16966006707025e-10	4.89970602095727e-09
72_47	-4.76179547392608	3.76148368991646	1.17921058169184e-10	4.92985341986737e-09
3_5	2.67782166239036	4.66770812014682	1.19909577673694e-10	4.99905454231458e-09
42_61	-2.81622636230214	3.8895897739242	1.20053685117414e-10	4.99905454231458e-09
122_44	2.95058573607775	4.34027907186011	1.20792423347208e-10	5.01983592660173e-09
10_234	4.43026912205123	5.54144612358241	1.22848562362016e-10	5.08514970185525e-09
157_15	2.44643625325658	5.83649059044843	1.22849641878193e-10	5.08514970185525e-09
286_6	-6.60744783359549	0.478040667996274	1.23515411724228e-10	5.10262386304526e-09
39949	-2.84016657230128	7.18699287739352	1.25943297898421e-10	5.19268183953235e-09
1_257	3.20153020981572	6.07421853368275	1.30153303121136e-10	5.35571892705734e-09
55_59	-3.69649078519431	2.02528352197825	1.35351007970095e-10	5.55868012143851e-09
49_34	-2.75359614707628	5.61197748564999	1.35865811643764e-10	5.56389775182548e-09
152_11	5.53548334123438	0.534019877026686	1.36009341080671e-10	5.56389775182548e-09
136_29	-3.18873136181969	3.13945829387484	1.41772991865167e-10	5.78837293297451e-09
37_18	-2.88072858300041	4.91049684170741	1.43765121678618e-10	5.85828885906354e-09
209_9	2.75014295885809	3.98876105184565	1.45351915645611e-10	5.91144829747055e-09
1056_1	-4.74876644584118	1.70158534115018	1.50172755548089e-10	6.09567512588124e-09
136_4	3.35502430310504	3.87945364352205	1.63779330762533e-10	6.63512201706239e-09
37_95	-2.69055641862718	6.05228000599748	1.64690173183114e-10	6.65914223420912e-09
90_10	3.04683810661603	4.56724344447723	1.67144329853233e-10	6.74535257952978e-09
152_14	-2.78017691168324	5.68519573147662	1.69907037055605e-10	6.84365940601854e-09
39_96	-2.47721498472781	5.00730252180172	1.72608908912518e-10	6.93914318075371e-09
92_28	3.48283898383662	4.4471255833648	1.74325995145325e-10	6.99474706574489e-09
51_157	13.7822095795019	5.10047984720764	1.78932881862626e-10	7.16586847153482e-09
17_211	4.37451052252733	1.04244489647336	1.79679991736943e-10	7.18205615826386e-09
35467_2	3.91905179019553	2.44759496975385	1.85274149916929e-10	7.3915563238287e-09
46_81	-2.80453280002603	5.38525034229153	1.87342177114592e-10	7.45985152027591e-09
97_56	-3.58046191723466	12.8054352674512	1.89789411931951e-10	7.54295869623287e-09
36_121	3.08371324345513	4.09822811005659	1.92043054110228e-10	7.60854570500684e-09
125_13	-4.04098911433696	7.90922519487262	1.92166181807048e-10	7.60854570500684e-09
38_80	5.92253883740886	2.51597078144425	1.97278020126249e-10	7.79620402178165e-09
46_90	4.22749796603836	5.45329927888476	2.00344252395017e-10	7.89482013057804e-09
69_13	-4.69608229261144	0.925945264293292	2.00527300523634e-10	7.89482013057804e-09
52_174	-2.38634920856407	5.50268749517715	2.02557843169197e-10	7.9598011729434e-09
114_43	-2.76216093858065	6.52574693994022	2.07005165653636e-10	8.11933182512248e-09
104_36	-2.43342217319219	5.33767252232472	2.21851271531635e-10	8.68537361164502e-09
13_216	-6.27522090638046	1.8600526389684	2.33253466124718e-10	9.11472732832505e-09
301_7	3.81203292024396	3.51488816289855	2.3612397649206e-10	9.2097145020972e-09
464_4	2.59602105612808	7.80291066025519	2.43642924476173e-10	9.4853179426644e-09
55_22	-2.73061455587754	4.24108724121835	2.51320918958661e-10	9.75245845815851e-09
442_1	-2.56643216095842	4.52753210081966	2.51436026135383e-10	9.75245845815851e-09
55_86	-2.70439083122284	8.32761628309612	2.55218201938755e-10	9.86456896631098e-09
77_16	-8.36653402405813	-0.150270432077721	2.55268387669637e-10	9.86456896631098e-09
90_25	-2.54141252289169	5.52794988396597	2.57500112454265e-10	9.93248592146332e-09
49_53	6.46020465178645	7.58176576210051	2.65702763177733e-10	1.02300448065397e-08
66_111	3.58779111466347	2.02425033646152	2.75334298817915e-10	1.05814254839289e-08
